,user_name,repo_name,stars,repo_url,topic_url
846,ieee8023,covid-chestxray-dataset,2.8k,https://github.com/ieee8023/covid-chestxray-dataset,https://github.com/topics/covid-19
847,disease-sh,API,2.4k,https://github.com/disease-sh/API,https://github.com/topics/covid-19
848,geohot,corona,2.2k,https://github.com/geohot/corona,https://github.com/topics/covid-19
849,WorldHealthOrganization,app,2.1k,https://github.com/WorldHealthOrganization/app,https://github.com/topics/covid-19
850,corona-warn-app,cwa-server,1.8k,https://github.com/corona-warn-app/cwa-server,https://github.com/topics/covid-19
851,ahmadawais,corona-cli,1.8k,https://github.com/ahmadawais/corona-cli,https://github.com/topics/covid-19
852,github,covid19-dashboard,1.6k,https://github.com/github/covid19-dashboard,https://github.com/topics/covid-19
853,ExpDev07,coronavirus-tracker-api,1.6k,https://github.com/ExpDev07/coronavirus-tracker-api,https://github.com/topics/covid-19
854,soroushchehresa,awesome-coronavirus,1.5k,https://github.com/soroushchehresa/awesome-coronavirus,https://github.com/topics/covid-19
855,mhdhejazi,CoronaTracker,1.5k,https://github.com/mhdhejazi/CoronaTracker,https://github.com/topics/covid-19
856,neherlab,covid19_scenarios,1.4k,https://github.com/neherlab/covid19_scenarios,https://github.com/topics/covid-19
857,chandrikadeb7,Face-Mask-Detection,1.3k,https://github.com/chandrikadeb7/Face-Mask-Detection,https://github.com/topics/covid-19
858,covidpass-org,covidpass,1.2k,https://github.com/covidpass-org/covidpass,https://github.com/topics/covid-19
859,pomber,covid19,1.2k,https://github.com/pomber/covid19,https://github.com/topics/covid-19
860,chrismattmann,tika-python,1.2k,https://github.com/chrismattmann/tika-python,https://github.com/topics/covid-19
861,datasets,covid-19,1.1k,https://github.com/datasets/covid-19,https://github.com/topics/covid-19
862,FoldingAtHome,coronavirus,1.1k,https://github.com/FoldingAtHome/coronavirus,https://github.com/topics/covid-19
863,lindawangg,COVID-Net,1.1k,https://github.com/lindawangg/COVID-Net,https://github.com/topics/covid-19
864,cyberman54,ESP32-Paxcounter,1k,https://github.com/cyberman54/ESP32-Paxcounter,https://github.com/topics/covid-19
865,UCSD-AI4H,COVID-CT,967,https://github.com/UCSD-AI4H/COVID-CT,https://github.com/topics/covid-19
866,ImperialCollegeLondon,covid19model,938,https://github.com/ImperialCollegeLondon/covid19model,https://github.com/topics/covid-19
867,MoH-Malaysia,covid19-public,928,https://github.com/MoH-Malaysia/covid19-public,https://github.com/topics/covid-19
868,nychealth,coronavirus-data,914,https://github.com/nychealth/coronavirus-data,https://github.com/topics/covid-19
869,cirosantilli,china-dictatorship,870,https://github.com/cirosantilli/china-dictatorship,https://github.com/topics/covid-19
870,CyC2018,CS-Notes,152k,https://github.com/CyC2018/CS-Notes,https://github.com/topics/cpp
871,practical-tutorials,project-based-learning,68.5k,https://github.com/practical-tutorials/project-based-learning,https://github.com/topics/cpp
872,azl397985856,leetcode,48.2k,https://github.com/azl397985856/leetcode,https://github.com/topics/cpp
873,x64dbg,x64dbg,38.6k,https://github.com/x64dbg/x64dbg,https://github.com/topics/cpp
874,fffaraz,awesome-cpp,37.7k,https://github.com/fffaraz/awesome-cpp,https://github.com/topics/cpp
875,youngyangyang04,leetcode-master,27.3k,https://github.com/youngyangyang04/leetcode-master,https://github.com/topics/cpp
876,microsoft,calculator,25k,https://github.com/microsoft/calculator,https://github.com/topics/cpp
877,huihut,interview,24.4k,https://github.com/huihut/interview,https://github.com/topics/cpp
878,CMU-Perceptual-Computing-Lab,openpose,24.3k,https://github.com/CMU-Perceptual-Computing-Lab/openpose,https://github.com/topics/cpp
879,yuzu-emu,yuzu,20.4k,https://github.com/yuzu-emu/yuzu,https://github.com/topics/cpp
880,TheAlgorithms,C-Plus-Plus,19.6k,https://github.com/TheAlgorithms/C-Plus-Plus,https://github.com/topics/cpp
881,changkun,modern-cpp-tutorial,17.6k,https://github.com/changkun/modern-cpp-tutorial,https://github.com/topics/cpp
882,ethereum,solidity,17k,https://github.com/ethereum/solidity,https://github.com/topics/cpp
883,microsoft,vcpkg,15.9k,https://github.com/microsoft/vcpkg,https://github.com/topics/cpp
884,catchorg,Catch2,15.2k,https://github.com/catchorg/Catch2,https://github.com/topics/cpp
885,gabime,spdlog,14.7k,https://github.com/gabime/spdlog,https://github.com/topics/cpp
886,doocs,leetcode,14.3k,https://github.com/doocs/leetcode,https://github.com/topics/cpp
887,AnthonyCalandra,modern-cpp-features,14.1k,https://github.com/AnthonyCalandra/modern-cpp-features,https://github.com/topics/cpp
888,ssloy,tinyrenderer,13.8k,https://github.com/ssloy/tinyrenderer,https://github.com/topics/cpp
889,Qv2ray,Qv2ray,13.7k,https://github.com/Qv2ray/Qv2ray,https://github.com/topics/cpp
890,facebook,infer,13.3k,https://github.com/facebook/infer,https://github.com/topics/cpp
891,CoatiSoftware,Sourcetrail,12.7k,https://github.com/CoatiSoftware/Sourcetrail,https://github.com/topics/cpp
892,google,tink,12.4k,https://github.com/google/tink,https://github.com/topics/cpp
893,antlr,antlr4,12.3k,https://github.com/antlr/antlr4,https://github.com/topics/cpp
894,kyleneideck,BackgroundMusic,11.5k,https://github.com/kyleneideck/BackgroundMusic,https://github.com/topics/cpp
895,SFTtech,openage,11k,https://github.com/SFTtech/openage,https://github.com/topics/cpp
896,compiler-explorer,compiler-explorer,10.8k,https://github.com/compiler-explorer/compiler-explorer,https://github.com/topics/cpp
897,polybar,polybar,10.6k,https://github.com/polybar/polybar,https://github.com/topics/cpp
898,OpenRCT2,OpenRCT2,10.6k,https://github.com/OpenRCT2/OpenRCT2,https://github.com/topics/cpp
899,microsoft,IoT-For-Beginners,10.2k,https://github.com/microsoft/IoT-For-Beginners,https://github.com/topics/cpp
